id,timestamp,price,volume,side,rpi
1,1767484800427,90640.5,0.000101,buy,0
2,1767484801926,90640.5,0.034876,buy,0
3,1767484802158,90640.5,0.0001,buy,0
4,1767484802420,90640.5,0.018586,buy,0
5,1767484802420,90640.5,0.000632,buy,0
6,1767484802420,90640.5,0.000118,buy,0
7,1767484802420,90640.5,0.000869,buy,0
8,1767484802420,90640.5,0.010726,buy,0
9,1767484802420,90640.5,0.069406,buy,0
10,1767484802632,90640.4,0.005576,sell,0
11,1767484803195,90640.5,0.00306,buy,0
12,1767484803213,90640.4,0.018241,sell,0
13,1767484803213,90640.4,0.000191,sell,0
14,1767484803213,90640.4,0.00008,sell,0
15,1767484803213,90640.4,0.00334,sell,0
16,1767484803287,90640.5,0.011198,buy,0
17,1767484803897,90640.4,0.000056,sell,0
18,1767484803897,90640.4,0.000338,sell,0
19,1767484803897,90640.4,0.000869,sell,0
20,1767484803897,90640.4,0.000056,sell,0
21,1767484803897,90640.4,0.000056,sell,0
22,1767484803897,90640.4,0.000056,sell,0
23,1767484803897,90640.4,0.000339,sell,0
24,1767484803897,90640.4,0.000118,sell,0
25,1767484803897,90640.4,0.000056,sell,0
26,1767484803897,90640.4,0.002022,sell,0
27,1767484804073,90640.4,0.003807,sell,0
28,1767484804356,90640.4,0.013886,sell,0
29,1767484804938,90640.5,0.001104,buy,0
30,1767484805301,90640.5,0.003309,buy,0
31,1767484806085,90640.5,0.000112,buy,0
32,1767484807422,90640.5,0.000082,buy,0
33,1767484807552,90640.5,0.000118,buy,0
34,1767484807552,90640.5,0.003182,buy,0
35,1767484807553,90640.5,0.026818,buy,0
36,1767484807553,90640.5,0.011032,buy,0
37,1767484807553,90640.5,0.001776,buy,0
38,1767484807553,90640.5,0.007445,buy,0
39,1767484807553,90640.5,0.000414,buy,0
40,1767484807553,90640.5,0.0375,buy,0
41,1767484807553,90640.5,0.03,buy,0
42,1767484807553,90640.5,0.010885,buy,0
43,1767484807553,90640.5,0.33913,buy,0
44,1767484807553,90640.5,0.003123,buy,0
45,1767484807553,90640.5,0.001111,buy,0
46,1767484807553,90640.5,0.0006,buy,0
47,1767484807553,90640.5,0.0006,buy,0
48,1767484807553,90640.5,0.012,buy,0
49,1767484807553,90640.5,0.0006,buy,0
50,1767484807553,90640.5,0.002,buy,0
51,1767484807553,90640.5,0.0006,buy,0
52,1767484807553,90640.5,0.001103,buy,0
53,1767484807553,90640.5,0.000086,buy,0
54,1767484807553,90640.5,0.00661,buy,0
55,1767484807553,90640.5,0.00661,buy,0
56,1767484807553,90640.5,0.01323,buy,0
57,1767484807553,90640.5,0.01323,buy,0
58,1767484807553,90640.5,0.01323,buy,0
59,1767484807553,90640.5,0.00661,buy,0
60,1767484807553,90640.5,0.00661,buy,0
61,1767484807553,90640.5,0.01323,buy,0
62,1767484807553,90640.5,0.01323,buy,0
63,1767484807553,90640.5,0.00661,buy,0
64,1767484807553,90640.5,0.00661,buy,0
65,1767484807553,90640.5,0.01323,buy,0
66,1767484807553,90640.5,0.01323,buy,0
